	src	trg	nij	score
6	Georgia	Azerbaijan	0.1109039882	0.8734470721
12	Kazakhstan	Azerbaijan	0.2218079764	0.8967834175
15	Russian Federation	Azerbaijan	0.4871255197	0.7436529716
17	Turkmenistan	Azerbaijan	0.1109039882	0.9579765605
22	Afghanistan	India	0.3113468572	0.8865521009
26	Bangladesh	India	0.3975866389	0.802145119
28	Bhutan	India	0.1757786625	0.9711181621
46	Maldives	India	0.2575110861	0.8481255143
47	Mauritius	India	0.2866826507	0.8347995993
48	Nepal	India	0.3327119646	0.8755545411
50	Oman	India	0.4945687516	0.805768657
59	Sri Lanka	India	0.4945687516	0.7970994536
71	Afghanistan	Iran (Islamic Republic of)	0.2575110861	0.9437721094
84	Kuwait	Iran (Islamic Republic of)	0.3684150743	0.859756708
81	Iraq	Iran (Islamic Republic of)	0.2218079764	0.857122849
94	Tajikistan	Iran (Islamic Republic of)	0.1757786625	0.8894683321
169	Bosnia and Herzegovina	Turkey	0.2218079764	0.8835638865
255	Afghanistan	United Arab Emirates	0.3113468572	0.8069501673
343	Yemen	United Arab Emirates	0.3975866389	0.7566584059
319	Seychelles	United Arab Emirates	0.2218079764	0.9010249828
327	Sudan	United Arab Emirates	0.3684150743	0.8293117501
415	Bosnia and Herzegovina	Germany	0.2218079764	0.8169050281
457	North Macedonia	Germany	0.2575110861	0.7914117544
544	Albania	Italy	0.5273359875	0.9125040585
592	Moldova, Republic of	Italy	0.3975866389	0.8617283959
633	Montenegro	Slovenia	0.1109039882	0.9567422553
658	Cabo Verde	United Kingdom of Great Britain and Northern Ireland	0.351557325	0.7530312363
687	Jersey	United Kingdom of Great Britain and Northern Ireland	0.5150221721	0.8493674419
722	Slovakia	United Kingdom of Great Britain and Northern Ireland	0.2866826507	0.7833611009
651	Barbados	United Kingdom of Great Britain and Northern Ireland	0.2575110861	0.828033723
673	Gibraltar	United Kingdom of Great Britain and Northern Ireland	0.2866826507	0.9286803535
675	Guernsey	United Kingdom of Great Britain and Northern Ireland	0.3836647634	0.8897218456
682	Isle of Man	United Kingdom of Great Britain and Northern Ireland	0.3684150743	0.9286803535
793	Uganda	Belgium	0.2218079764	0.8503005515
743	Burkina Faso	Belgium	0.2218079764	0.8516153752
744	Cameroon	Belgium	0.351557325	0.8009221932
747	Congo, Democratic Republic of the	Belgium	0.2218079764	0.8371938626
768	Liberia	Belgium	0.1757786625	0.8773469149
790	Togo	Belgium	0.1757786625	0.8795663907
826	Cuba	Canada	0.538769467	0.8690121896
847	Mexico	Canada	0.5441937367	0.7607754455
843	Jamaica	Canada	0.3975866389	0.9010886632
836	Guyana	Canada	0.1109039882	0.9446749476
860	Saint Pierre and Miquelon	Canada	0.1757786625	0.9719494999
868	Turks and Caicos Islands	Canada	0.1757786625	0.8330640409
924	Taiwan	China	0.8403670774	0.7097161398
880	Myanmar	China	0.3327119646	0.8138793741
900	Lao People's Democratic Republic	China	0.2575110861	0.7940540609
901	Macao	China	0.61258505	0.8528113907
906	Mongolia	China	0.2218079764	0.8909141949
910	Korea (Democratic People's Republic of)	China	0.1757786625	0.9548894001
911	Northern Mariana Islands	China	0.1757786625	0.8599980302
974	Kuwait	Egypt	0.4436159528	0.7970664601
997	Yemen	Egypt	0.2866826507	0.8560175355
976	Libya	Egypt	0.3684150743	0.8729156091
987	Sudan	Egypt	0.1757786625	0.8536218027
985	South Sudan	Egypt	0.1109039882	0.9001312753
998	Algeria	France	0.672753484	0.7585588331
1070	Niger	France	0.1757786625	0.8350259362
1034	French Guiana	France	0.1757786625	0.903517447
1081	Réunion	France	0.2575110861	0.8128213281
1119	Iraq	Jordan	0.3113468572	0.8865018848
1142	Yemen	Jordan	0.2575110861	0.9001028255
1124	Libya	Jordan	0.2866826507	0.8991860598
1213	Libya	Malta	0.1757786625	0.8722083334
1300	Luxembourg	Portugal	0.3113468572	0.81711005
1285	Angola	Portugal	0.1757786625	0.8572996995
1290	Cabo Verde	Portugal	0.3327119646	0.9128114679
1414	Kazakhstan	Russian Federation	0.5820160911	0.7487927126
1452	Uzbekistan	Russian Federation	0.7050778725	0.8490797866
1387	Azerbaijan	Russian Federation	0.4871255197	0.7464866793
1443	Tajikistan	Russian Federation	0.682031482	0.8795587642
1415	Kyrgyzstan	Russian Federation	0.6290945932	0.8855102437
1388	Belarus	Russian Federation	0.3975866389	0.7878392227
1423	Moldova, Republic of	Russian Federation	0.2575110861	0.816056497
1385	Armenia	Russian Federation	0.5273359875	0.8922763258
1425	Montenegro	Russian Federation	0.3113468572	0.8112501614
1563	Mauritania	Spain	0.1757786625	0.8532873308
1593	Western Sahara	Spain	0.1757786625	0.8873523298
1548	Gambia	Spain	0.2218079764	0.8762261767
1695	Bermuda	United States of America	0.3836647634	0.8830634296
1730	Jamaica	United States of America	0.5941738843	0.8243057854
1688	Aruba	United States of America	0.4871255197	0.8227910567
1691	Bahamas	United States of America	0.6842692896	0.8716230384
1701	Cayman Islands	United States of America	0.4436159528	0.8885300317
1705	Costa Rica	United States of America	0.5733653014	0.758373117
1717	Grenada	United States of America	0.2218079764	0.8019907223
1721	Guyana	United States of America	0.1109039882	0.8540842463
1764	Trinidad and Tobago	United States of America	0.3836647634	0.748779916
1766	Turks and Caicos Islands	United States of America	0.4222508454	0.8101619666
1710	El Salvador	United States of America	0.538769467	0.7883253194
1694	Belize	United States of America	0.3684150743	0.860662011
1698	Virgin Islands (British)	United States of America	0.4793190625	0.840908021
1720	Guatemala	United States of America	0.4533159307	0.7889066673
1722	Haiti	United States of America	0.4103935229	0.8276091576
1723	Honduras	United States of America	0.4711121029	0.7635091684
1741	Nicaragua	United States of America	0.2866826507	0.8177849344
1750	Puerto Rico	United States of America	0.6352492225	0.7722617522
2022	Suriname	Netherlands	0.1109039882	0.9070581305
2412	Georgia	Belarus	0.1757786625	0.9451570043
2424	Russian Federation	Belarus	0.3975866389	0.7870538891
2485	Russian Federation	Kazakhstan	0.5688579432	0.7406208793
2493	Uzbekistan	Kazakhstan	0.2218079764	0.9150923272
2473	Azerbaijan	Kazakhstan	0.2218079764	0.8966767438
2487	Tajikistan	Kazakhstan	0.2218079764	0.9348521805
2482	Kyrgyzstan	Kazakhstan	0.1757786625	0.928387732
2545	Georgia	Ukraine	0.3113468572	0.900707496
2706	Taiwan	Japan	0.6751239072	0.7636838052
2689	Macao	Japan	0.2866826507	0.8056720841
2696	Northern Mariana Islands	Japan	0.1757786625	0.9089050452
2684	Guam	Japan	0.4711121029	0.9318179747
2694	New Caledonia	Japan	0.1109039882	0.8636722432
2697	Palau	Japan	0.1757786625	0.9359378109
2949	Myanmar	Thailand	0.3975866389	0.8984978724
2950	Cambodia	Thailand	0.3327119646	0.7999493923
2969	Lao People's Democratic Republic	Thailand	0.3684150743	0.9048352822
3062	Austria	Armenia	0.1757786625	0.8327779576
3072	Russian Federation	Armenia	0.5273359875	0.8918541918
3087	Cyprus	Bulgaria	0.2218079764	0.8339752762
3138	Bulgaria	Cyprus	0.2218079764	0.8329768812
3175	Faroe Islands	Denmark	0.1109039882	0.9534568319
3219	Estonia	Finland	0.1757786625	0.8625502563
3266	Ukraine	Georgia	0.3113468572	0.8985893824
3250	Azerbaijan	Georgia	0.1109039882	0.8724597671
3251	Belarus	Georgia	0.1757786625	0.94424813
3257	Israel	Georgia	0.1757786625	0.8420661773
3363	Georgia	Israel	0.1757786625	0.8465685336
3460	Portugal	Luxembourg	0.3113468572	0.8101779607
3500	Russian Federation	Montenegro	0.3113468572	0.8105423024
3501	Serbia	Montenegro	0.2218079764	0.9355734005
3502	Slovenia	Montenegro	0.1109039882	0.9567422553
3513	Estonia	Norway	0.2866826507	0.8788136482
3520	Iceland	Norway	0.2575110861	0.8369265459
3524	Lithuania	Norway	0.3327119646	0.7929341055
3514	Faroe Islands	Norway	0.1109039882	0.9562902173
3559	Moldova, Republic of	Romania	0.1757786625	0.9223836023
3574	Bosnia and Herzegovina	Serbia	0.1757786625	0.9614274961
3587	Montenegro	Serbia	0.2218079764	0.9362061917
3626	Iraq	Sweden	0.3113468572	0.792603699
3633	North Macedonia	Sweden	0.1757786625	0.8900613355
3618	Estonia	Sweden	0.2218079764	0.8317874959
126	Afghanistan	Pakistan	0.2218079764	0.9354208
127	Bahrain	Pakistan	0.2866826507	0.8682643553
136	Kuwait	Pakistan	0.2866826507	0.8243448379
140	Oman	Pakistan	0.4222508454	0.9051234787
142	Saudi Arabia	Pakistan	0.5902230507	0.8075386348
154	Iran (Islamic Republic of)	Tajikistan	0.1757786625	0.8946367375
155	Kazakhstan	Tajikistan	0.1757786625	0.9211684596
157	Russian Federation	Tajikistan	0.6842692896	0.8822779923
156	Kyrgyzstan	Tajikistan	0.1109039882	0.9422846633
347	Armenia	Austria	0.1757786625	0.8329782673
1326	Bahrain	Qatar	0.3684150743	0.8411357266
1345	Iraq	Qatar	0.2575110861	0.8123498573
1481	Pakistan	Saudi Arabia	0.5861721853	0.8028226021
1496	Yemen	Saudi Arabia	0.4436159528	0.877202423
1489	Sudan	Saudi Arabia	0.3327119646	0.8967432488
1870	Kenya	Ethiopia	0.2866826507	0.8230365171
1850	Angola	Ethiopia	0.1109039882	0.9002433291
1859	Djibouti	Ethiopia	0.2575110861	0.9619364628
1877	Nigeria	Ethiopia	0.1757786625	0.8627504035
1885	Sudan	Ethiopia	0.1109039882	0.8901448768
1874	Mali	Ethiopia	0.1109039882	0.9062379115
1884	South Sudan	Ethiopia	0.1109039882	0.9523508959
1861	Equatorial Guinea	Ethiopia	0.1109039882	0.9493606575
1880	Rwanda	Ethiopia	0.1109039882	0.8870119982
1887	Tanzania, United Republic of	Ethiopia	0.2218079764	0.9450063533
1897	Zimbabwe	Ethiopia	0.1109039882	0.896203046
1911	Ethiopia	Kenya	0.2866826507	0.8269949577
1908	Djibouti	Kenya	0.1109039882	0.8768105763
1927	Somalia	Kenya	0.2866826507	0.9697322542
1936	Uganda	Kenya	0.1757786625	0.9100730124
1906	Congo, Democratic Republic of the	Kenya	0.2218079764	0.921476089
1930	South Sudan	Kenya	0.1109039882	0.9313198743
1940	Zambia	Kenya	0.2866826507	0.9162528614
1924	Rwanda	Kenya	0.3327119646	0.9434807154
1933	Tanzania, United Republic of	Kenya	0.4436159528	0.9596339309
1941	Zimbabwe	Kenya	0.1757786625	0.9041773491
1901	Burundi	Kenya	0.2866826507	0.9719500066
1904	Comoros	Kenya	0.2218079764	0.9788884827
1917	Malawi	Kenya	0.2218079764	0.9588530493
1920	Mozambique	Kenya	0.2218079764	0.9588530493
2059	Mauritius	South Africa	0.2575110861	0.8958197499
2039	Angola	South Africa	0.1757786625	0.8966192648
2069	Seychelles	South Africa	0.1109039882	0.9377373668
2045	Congo, Democratic Republic of the	South Africa	0.1757786625	0.889925113
2080	Zambia	South Africa	0.3113468572	0.9130506643
2081	Zimbabwe	South Africa	0.351557325	0.9447341639
2058	Malawi	South Africa	0.1757786625	0.9418657966
2060	Mozambique	South Africa	0.4332897485	0.9760013128
2041	Botswana	South Africa	0.351557325	0.9790869817
2061	Namibia	South Africa	0.351557325	0.9663410505
2636	Mongolia	Hong Kong	0.1109039882	0.9008464224
2656	Australia	Indonesia	0.5212975111	0.8223991669
2663	Malaysia	Indonesia	0.61258505	0.836310716
2668	Singapore	Indonesia	0.6603441174	0.828639085
2657	Brunei	Indonesia	0.2218079764	0.9462286142
2724	Indonesia	Malaysia	0.61258505	0.8356360478
2716	Brunei	Malaysia	0.3113468572	0.9344187647
2765	South Africa	Mauritius	0.2575110861	0.8965916752
2757	India	Mauritius	0.2866826507	0.8345162174
2760	Madagascar	Mauritius	0.1109039882	0.9557321213
2762	Réunion	Mauritius	0.3113468572	0.9881678978
2776	Australia	New Zealand	0.6950116206	0.9167230147
2780	Fiji	New Zealand	0.3113468572	0.9623674435
2791	Tonga	New Zealand	0.1109039882	0.9851937415
2793	Vanuatu	New Zealand	0.1109039882	0.9463446794
2784	New Caledonia	New Zealand	0.1109039882	0.9633908867
2787	Samoa	New Zealand	0.1757786625	0.9925693658
2820	Korea, Republic of	Philippines	0.5212975111	0.7733756534
2821	Taiwan	Philippines	0.351557325	0.7848728896
2813	Macao	Philippines	0.2575110861	0.8937214443
2805	Brunei	Philippines	0.1109039882	0.8861595932
2809	Guam	Philippines	0.1109039882	0.8687611699
2816	Papua New Guinea	Philippines	0.1109039882	0.9444358882
2844	Indonesia	Singapore	0.6629041821	0.828644513
2834	Myanmar	Singapore	0.2866826507	0.8811924751
2835	Cambodia	Singapore	0.351557325	0.8355501724
2903	Philippines	Korea, Republic of	0.5273359875	0.7755906487
2877	Cambodia	Korea, Republic of	0.3327119646	0.8291770032
2895	Macao	Korea, Republic of	0.2866826507	0.8368679742
2897	Mongolia	Korea, Republic of	0.1109039882	0.8861443329
2901	Northern Mariana Islands	Korea, Republic of	0.1109039882	0.8825022699
2885	Guam	Korea, Republic of	0.2218079764	0.8834859852
2902	Palau	Korea, Republic of	0.1109039882	0.9170296042
2924	China	Taiwan	0.8403670774	0.7102783591
2931	Japan	Taiwan	0.672753484	0.7667933923
2936	Philippines	Taiwan	0.351557325	0.7853222409
2942	Viet Nam	Taiwan	0.4103935229	0.8117625248
2932	Macao	Taiwan	0.3327119646	0.9074190825
2935	Palau	Taiwan	0.1109039882	0.9465627826
3024	Taiwan	Viet Nam	0.4103935229	0.8111756075
3008	Cambodia	Viet Nam	0.4222508454	0.9190616705
3016	Lao People's Democratic Republic	Viet Nam	0.2866826507	0.9400143601
3676	Kazakhstan	Uzbekistan	0.2218079764	0.9159451625
3680	Russian Federation	Uzbekistan	0.70311465	0.8482296911
3677	Kyrgyzstan	Uzbekistan	0.1109039882	0.9229107949
3737	Maldives	Sri Lanka	0.4103935229	0.9678337258
3731	India	Sri Lanka	0.5084906271	0.8033085838
3743	Seychelles	Sri Lanka	0.1109039882	0.9635186618
3783	China	Myanmar	0.3327119646	0.8136818414
3789	Singapore	Myanmar	0.2866826507	0.8810199006
3792	Thailand	Myanmar	0.3975866389	0.8983070754
3794	Bangladesh	Nepal	0.2218079764	0.9509407201
3798	India	Nepal	0.3327119646	0.8740731541
4074	Nepal	Bangladesh	0.2218079764	0.950201577
4075	Oman	Bangladesh	0.2218079764	0.8840691485
4070	India	Bangladesh	0.3975866389	0.797104774
4142	Indonesia	Australia	0.5212975111	0.8245594772
4148	New Zealand	Australia	0.6654239292	0.9298760043
4138	Fiji	Australia	0.3836647634	0.9208398246
4154	Solomon Islands	Australia	0.1109039882	0.9316155469
4162	Vanuatu	Australia	0.3113468572	0.9493106857
4147	New Caledonia	Australia	0.2218079764	0.9518129573
4150	Papua New Guinea	Australia	0.351557325	0.9743518598
4137	East Timor	Australia	0.1109039882	0.9804424569
4149	Norfolk Island	Australia	0.1109039882	0.9804424569
4170	Singapore	Cambodia	0.3327119646	0.8270180556
4171	Korea, Republic of	Cambodia	0.3327119646	0.8292942102
4173	Thailand	Cambodia	0.3327119646	0.7998448748
4174	Viet Nam	Cambodia	0.4222508454	0.9191701802
4167	Lao People's Democratic Republic	Cambodia	0.2575110861	0.9687205214
4188	China	Lao People's Democratic Republic	0.2575110861	0.7938378788
4192	Thailand	Lao People's Democratic Republic	0.3684150743	0.9046557995
4193	Viet Nam	Lao People's Democratic Republic	0.2866826507	0.9400143601
4187	Cambodia	Lao People's Democratic Republic	0.2575110861	0.9686774448
4255	Kazakhstan	Kyrgyzstan	0.1757786625	0.9293382731
4257	Russian Federation	Kyrgyzstan	0.6226937143	0.8844042567
4261	Uzbekistan	Kyrgyzstan	0.1109039882	0.9231561083
4258	Tajikistan	Kyrgyzstan	0.1109039882	0.9410970647
4262	China	Macao	0.61258505	0.8526518207
4263	Japan	Macao	0.2866826507	0.8083031156
4267	Korea, Republic of	Macao	0.2866826507	0.8367709136
4268	Taiwan	Macao	0.3327119646	0.9071151279
4265	Philippines	Macao	0.2575110861	0.8936112565
4280	Sri Lanka	Maldives	0.3836647634	0.9656072668
4274	India	Maldives	0.2575110861	0.8489733659
4285	China	Mongolia	0.2218079764	0.8907934982
4286	Hong Kong	Mongolia	0.1109039882	0.8998491118
4290	Korea, Republic of	Mongolia	0.1109039882	0.8860747724
4292	China	Korea (Democratic People's Republic of)	0.1757786625	0.9548377974
4295	China	Northern Mariana Islands	0.1757786625	0.859845662
4297	Japan	Northern Mariana Islands	0.1757786625	0.9102078958
4298	Korea, Republic of	Northern Mariana Islands	0.1109039882	0.8824306231
4296	Guam	Northern Mariana Islands	0.1109039882	0.9855019434
3602	Czechia	Slovakia	0.2218079764	0.9322613252
3605	Italy	Slovakia	0.2218079764	0.7970718616
3608	United Kingdom of Great Britain and Northern Ireland	Slovakia	0.2866826507	0.7885051715
947	Nigeria	Côte d'Ivoire	0.2218079764	0.9381998689
941	Ghana	Côte d'Ivoire	0.3327119646	0.9792252796
937	Burkina Faso	Côte d'Ivoire	0.3327119646	0.9817020767
948	Senegal	Côte d'Ivoire	0.1757786625	0.9162644574
950	Togo	Côte d'Ivoire	0.1109039882	0.9655015966
945	Mali	Côte d'Ivoire	0.1757786625	0.9666720535
936	Benin	Côte d'Ivoire	0.3327119646	0.971712666
942	Guinea	Côte d'Ivoire	0.1109039882	0.9685179561
1156	Iraq	Lebanon	0.2575110861	0.9195869536
1189	Ethiopia	Mali	0.1109039882	0.91383261
1187	Burkina Faso	Mali	0.1757786625	0.9829907837
1188	Côte d'Ivoire	Mali	0.1109039882	0.9517830591
1197	Senegal	Mali	0.2575110861	0.971143689
1186	Benin	Mali	0.1757786625	0.97369558
1191	Guinea	Mali	0.1109039882	0.9844240008
1252	Libya	Morocco	0.2575110861	0.8649835719
1255	Mauritania	Morocco	0.1757786625	0.9540455088
1274	Western Sahara	Morocco	0.2218079764	0.9722861677
1280	France	Niger	0.1757786625	0.8401625559
1277	Burkina Faso	Niger	0.3113468572	0.9955281642
1502	Cabo Verde	Senegal	0.1109039882	0.9158892795
1506	Ghana	Senegal	0.1757786625	0.9472384461
1515	Sierra Leone	Senegal	0.1109039882	0.9394727969
1503	Côte d'Ivoire	Senegal	0.1757786625	0.9169722519
1510	Mali	Senegal	0.2575110861	0.9689376
1499	Benin	Senegal	0.1109039882	0.8891122354
1507	Guinea	Senegal	0.3327119646	0.9855641477
1511	Mauritania	Senegal	0.1757786625	0.9784240883
1505	Gambia	Senegal	0.2218079764	0.9819876876
1508	Guinea-Bissau	Senegal	0.1109039882	0.9855641477
1667	Libya	Tunisia	0.4945687516	0.9479298202
1773	Argentina	Brazil	0.5331548336	0.9195979467
1778	Chile	Brazil	0.2866826507	0.8765139815
1791	Peru	Brazil	0.3684150743	0.8770213841
1775	Bolivia	Brazil	0.1109039882	0.8687046962
1789	Panama	Brazil	0.3113468572	0.8412800287
1790	Paraguay	Brazil	0.2575110861	0.9548143729
1803	Uruguay	Brazil	0.351557325	0.9621590904
1807	Cameroon	Congo	0.2575110861	0.9610842118
1808	Congo, Democratic Republic of the	Congo	0.2218079764	0.9769635309
1806	Benin	Congo	0.3113468572	0.976940451
1811	Gabon	Congo	0.2866826507	0.9888130547
1831	Canada	Cuba	0.5273359875	0.8637692054
1833	Colombia	Cuba	0.1757786625	0.8667783878
1841	Mexico	Cuba	0.2575110861	0.8719647001
1830	Bahamas	Cuba	0.1109039882	0.9296753439
1849	Venezuela (Bolivarian Republic of)	Cuba	0.1757786625	0.9129246599
2096	Dominican Republic	Antigua and Barbuda	0.2218079764	0.927118601
2093	Barbados	Antigua and Barbuda	0.1109039882	0.9784297842
2102	Saint Lucia	Antigua and Barbuda	0.1109039882	0.9520819919
2098	Guadeloupe	Antigua and Barbuda	0.1109039882	0.9563903237
2101	Saint Kitts and Nevis	Antigua and Barbuda	0.2218079764	0.9908135963
2153	Antigua and Barbuda	Dominican Republic	0.1757786625	0.9018656693
2155	Aruba	Dominican Republic	0.1109039882	0.880592425
2176	Turks and Caicos Islands	Dominican Republic	0.1757786625	0.9277856291
2164	Guadeloupe	Dominican Republic	0.1757786625	0.914639319
2168	Martinique	Dominican Republic	0.1109039882	0.8894466065
2165	Haiti	Dominican Republic	0.1757786625	0.9365843628
2170	Panama	Dominican Republic	0.2218079764	0.8238481925
2172	Puerto Rico	Dominican Republic	0.351557325	0.9332518451
2183	Dominican Republic	Guadeloupe	0.1757786625	0.9181345245
2180	Antigua and Barbuda	Guadeloupe	0.1109039882	0.9548951219
2186	Martinique	Guadeloupe	0.2218079764	0.9836277799
2185	Haiti	Guadeloupe	0.1109039882	0.9711373796
2187	Puerto Rico	Guadeloupe	0.1109039882	0.9400950433
2182	Dominica	Guadeloupe	0.1757786625	0.9904949313
2242	Brazil	Chile	0.2866826507	0.8809080914
2239	Argentina	Chile	0.351557325	0.9486732889
2250	New Zealand	Chile	0.1109039882	0.8742325257
2253	Peru	Chile	0.3113468572	0.9377080438
2241	Bolivia	Chile	0.1757786625	0.9639006502
2252	Paraguay	Chile	0.1109039882	0.956458387
2256	Uruguay	Chile	0.1109039882	0.9505547226
2316	United States of America	Mexico	0.9457312093	0.6606870075
2296	Canada	Mexico	0.5273359875	0.7685777589
2299	Colombia	Mexico	0.2866826507	0.8547147365
2301	Cuba	Mexico	0.3327119646	0.9076732087
2300	Costa Rica	Mexico	0.1757786625	0.8707340698
2312	Peru	Mexico	0.2218079764	0.8347663289
2303	El Salvador	Mexico	0.1757786625	0.8940679642
2294	Belize	Mexico	0.1109039882	0.9261328954
2306	Guatemala	Mexico	0.1757786625	0.910378219
2311	Panama	Mexico	0.3327119646	0.874844421
2358	Brazil	Peru	0.3684150743	0.8766229276
2361	Colombia	Peru	0.2218079764	0.873198497
2368	Mexico	Peru	0.2218079764	0.8264121549
2356	Argentina	Peru	0.2218079764	0.8944667931
2360	Chile	Peru	0.3113468572	0.9351215823
2357	Bolivia	Peru	0.3327119646	0.9744144553
2365	Ecuador	Peru	0.2575110861	0.9510390342
2460	Slovakia	Czechia	0.2575110861	0.9375491735
3041	France	Algeria	0.672753484	0.7567487829
3439	Norway	Lithuania	0.3327119646	0.7924438811
3427	Estonia	Lithuania	0.1757786625	0.9226158993
3829	Saint Lucia	Martinique	0.2575110861	0.9848893472
3826	French Guiana	Martinique	0.1109039882	0.993151987
3827	Guadeloupe	Martinique	0.2575110861	0.9862687024
3828	Puerto Rico	Martinique	0.1109039882	0.9514826608
3876	Belgium	Cameroon	0.351557325	0.7946096133
3881	Congo, Democratic Republic of the	Cameroon	0.2575110861	0.9685800061
3877	Benin	Cameroon	0.2218079764	0.9492487944
3880	Congo	Cameroon	0.2218079764	0.9528392
3886	Gabon	Cameroon	0.2218079764	0.9771422092
3883	Equatorial Guinea	Cameroon	0.2575110861	0.9853254875
3878	Central African Republic	Cameroon	0.1109039882	0.9935709999
3879	Chad	Cameroon	0.1757786625	0.9895359747
3920	Norway	Iceland	0.2866826507	0.8499809439
