	src	trg	nij	score
3918	Greenland	Iceland	0.1109039882	0.9948547936
4028	Ethiopia	Nigeria	0.1757786625	0.8625333256
4032	Ghana	Nigeria	0.2575110861	0.9660008984
4025	Côte d'Ivoire	Nigeria	0.2218079764	0.9378097049
4048	Togo	Nigeria	0.1109039882	0.9562161724
4022	Benin	Nigeria	0.1757786625	0.9330627463
4030	Gabon	Nigeria	0.1109039882	0.9524192517
4024	Chad	Nigeria	0.1109039882	0.9825807797
4086	Brazil	Argentina	0.538769467	0.9188834845
4087	Chile	Argentina	0.3684150743	0.9480986266
4099	Peru	Argentina	0.2218079764	0.8928307242
4085	Bolivia	Argentina	0.1109039882	0.9294683441
4098	Paraguay	Argentina	0.2218079764	0.9724602666
4103	Uruguay	Argentina	0.351557325	0.9801317623
4126	United Kingdom of Great Britain and Northern Ireland	Cabo Verde	0.351557325	0.7580171324
4122	Portugal	Cabo Verde	0.351557325	0.9193125422
4124	Senegal	Cabo Verde	0.1109039882	0.9198236298
4129	France	French Guiana	0.1757786625	0.9027340237
4130	Martinique	French Guiana	0.1109039882	0.9928999903
4311	Mauritius	Madagascar	0.1109039882	0.9572494154
4313	Réunion	Madagascar	0.2866826507	0.9918262377
4312	Mayotte	Madagascar	0.3113468572	0.9940135164
4318	Kenya	Mayotte	0.1757786625	0.9435984421
4319	Madagascar	Mayotte	0.2575110861	0.9919778601
4316	Comoros	Mayotte	0.1109039882	0.9946460419
4323	France	Réunion	0.2575110861	0.7847025653
4326	Mauritius	Réunion	0.3113468572	0.9861587749
4325	Madagascar	Réunion	0.3113468572	0.9908713649
4327	Mayotte	Réunion	0.1109039882	0.9850146551
4360	Ghana	Liberia	0.2575110861	0.9911729036
4363	Sierra Leone	Liberia	0.3327119646	0.9950256725
3304	Georgia	Iraq	0.1109039882	0.8724549943
3306	Iran (Islamic Republic of)	Iraq	0.2218079764	0.8615608396
3311	Qatar	Iraq	0.2575110861	0.817880122
3307	Jordan	Iraq	0.2866826507	0.8809810949
3309	Lebanon	Iraq	0.2575110861	0.9205225957
3312	Sweden	Iraq	0.3113468572	0.7942578239
107	Iran (Islamic Republic of)	Kuwait	0.3684150743	0.8634200123
101	Bahrain	Kuwait	0.2218079764	0.8299763843
103	Egypt	Kuwait	0.4436159528	0.7985714047
115	Pakistan	Kuwait	0.2866826507	0.8243632375
125	Yemen	Kuwait	0.1757786625	0.867288861
2265	Cuba	Colombia	0.1757786625	0.8700806921
2272	Mexico	Colombia	0.2866826507	0.8460253084
2259	Aruba	Colombia	0.1109039882	0.9049012495
2274	Peru	Colombia	0.2218079764	0.8721375914
2278	Venezuela (Bolivarian Republic of)	Colombia	0.2575110861	0.9190460507
2267	Ecuador	Colombia	0.3836647634	0.9625066207
2268	El Salvador	Colombia	0.1757786625	0.9186217313
2273	Panama	Colombia	0.3684150743	0.9125584111
3030	Italy	Albania	0.5273359875	0.9137214698
3078	Germany	Bosnia and Herzegovina	0.2218079764	0.8157298256
3084	Turkey	Bosnia and Herzegovina	0.2218079764	0.8817243526
3080	Serbia	Bosnia and Herzegovina	0.1757786625	0.9610398491
3470	Germany	North Macedonia	0.2575110861	0.7900918265
3475	Sweden	North Macedonia	0.1757786625	0.8901099996
3486	Italy	Moldova, Republic of	0.3975866389	0.8636019095
3490	Russian Federation	Moldova, Republic of	0.2575110861	0.8153648256
3489	Romania	Moldova, Republic of	0.1757786625	0.9222416106
3702	Bangladesh	Oman	0.2575110861	0.9001607965
3716	Pakistan	Oman	0.4103935229	0.9016322712
3707	India	Oman	0.4871255197	0.7996456595
3908	Sweden	Estonia	0.2218079764	0.83185966
3896	Finland	Estonia	0.1757786625	0.8634850167
3904	Norway	Estonia	0.2866826507	0.8785129653
3902	Lithuania	Estonia	0.1757786625	0.9226158993
4438	United Kingdom of Great Britain and Northern Ireland	Guernsey	0.3836647634	0.8772780212
4436	Jersey	Guernsey	0.1757786625	0.9893050236
4445	United Kingdom of Great Britain and Northern Ireland	Jersey	0.5150221721	0.8477246194
4441	Guernsey	Jersey	0.2218079764	0.9923330252
3652	Iran (Islamic Republic of)	Afghanistan	0.2575110861	0.9478601718
3656	United Arab Emirates	Afghanistan	0.3113468572	0.8161186423
3654	Pakistan	Afghanistan	0.2218079764	0.9384295363
3651	India	Afghanistan	0.3113468572	0.8907039084
4378	Qatar	Bahrain	0.3975866389	0.8537074027
4373	Kuwait	Bahrain	0.2218079764	0.8277208488
4376	Pakistan	Bahrain	0.2866826507	0.8664939976
1174	Egypt	Libya	0.3684150743	0.8716277189
1176	Jordan	Libya	0.2866826507	0.899906219
1177	Malta	Libya	0.2218079764	0.8922276477
1178	Morocco	Libya	0.2575110861	0.8648327007
1181	Tunisia	Libya	0.4871255197	0.9459122808
3760	United Arab Emirates	Sudan	0.3684150743	0.8427521793
3750	Egypt	Sudan	0.1757786625	0.8657543946
3752	Ethiopia	Sudan	0.1109039882	0.9016187389
3757	Saudi Arabia	Sudan	0.3327119646	0.9065380371
3758	South Sudan	Sudan	0.1109039882	0.9850800225
3777	United Arab Emirates	Yemen	0.3836647634	0.7596593786
3764	Egypt	Yemen	0.2575110861	0.8486553177
3768	Jordan	Yemen	0.2575110861	0.9067001834
3773	Saudi Arabia	Yemen	0.4332897485	0.8819200937
3763	Djibouti	Yemen	0.1757786625	0.9712404386
3765	Eritrea	Yemen	0.1109039882	0.9950012811
3657	Azerbaijan	Turkmenistan	0.1109039882	0.9583291372
3926	Belgium	Rwanda	0.2575110861	0.8164155887
3931	Kenya	Rwanda	0.2575110861	0.9117101221
3938	Uganda	Rwanda	0.2575110861	0.9813241263
3936	Tanzania, United Republic of	Rwanda	0.1109039882	0.9528071766
3927	Burundi	Rwanda	0.2866826507	0.9916905206
4331	Ethiopia	Tanzania, United Republic of	0.1757786625	0.9292297285
4332	Kenya	Tanzania, United Republic of	0.4533159307	0.9583918347
4342	Uganda	Tanzania, United Republic of	0.2218079764	0.9824313866
4339	Rwanda	Tanzania, United Republic of	0.1109039882	0.9593958789
3836	Belgium	Angola	0.2218079764	0.8593860502
3841	Ethiopia	Angola	0.1109039882	0.9115503757
3851	South Africa	Angola	0.1757786625	0.9055171406
3849	Portugal	Angola	0.1757786625	0.8685805507
3847	Namibia	Angola	0.1757786625	0.9886056579
4401	United Arab Emirates	Somalia	0.2575110861	0.8271565538
4399	Kenya	Somalia	0.3113468572	0.9582341698
4402	Yemen	Somalia	0.1109039882	0.9565259958
4397	Djibouti	Somalia	0.2575110861	0.9907836375
4459	United Arab Emirates	Seychelles	0.2218079764	0.9011766785
4457	South Africa	Seychelles	0.1109039882	0.9375615109
4458	Sri Lanka	Seychelles	0.1109039882	0.9628175873
2134	Antigua and Barbuda	Barbados	0.1109039882	0.9711978109
2142	Saint Lucia	Barbados	0.1109039882	0.972575916
2144	Trinidad and Tobago	Barbados	0.1109039882	0.9739392071
2202	United States of America	Jamaica	0.5902230507	0.8280740259
2192	Canada	Jamaica	0.3684150743	0.8978861678
2198	Panama	Jamaica	0.1109039882	0.8912004128
2207	Antigua and Barbuda	Saint Lucia	0.1109039882	0.9555208059
2210	Grenada	Saint Lucia	0.1109039882	0.9819867197
2213	Trinidad and Tobago	Saint Lucia	0.2218079764	0.9796570933
2211	Martinique	Saint Lucia	0.2218079764	0.9838581825
3940	Belgium	Sierra Leone	0.1757786625	0.8385398359
3943	Ghana	Sierra Leone	0.1757786625	0.9817241707
3944	Liberia	Sierra Leone	0.3113468572	0.9940992039
3947	Senegal	Sierra Leone	0.1109039882	0.9377050665
3942	Gambia	Sierra Leone	0.1109039882	0.9877033861
4011	Nigeria	Ghana	0.2866826507	0.967661466
4014	Sierra Leone	Ghana	0.1757786625	0.9809468022
4002	Côte d'Ivoire	Ghana	0.3113468572	0.97639253
4008	Liberia	Ghana	0.2575110861	0.9897828496
4013	Senegal	Ghana	0.1757786625	0.943424876
4017	Togo	Ghana	0.1109039882	0.9768841337
4177	Ethiopia	Uganda	0.1109039882	0.9090447376
4178	Kenya	Uganda	0.1757786625	0.9140600346
4183	South Sudan	Uganda	0.1109039882	0.986251756
4180	Rwanda	Uganda	0.3836647634	0.9902304993
4184	Tanzania, United Republic of	Uganda	0.2218079764	0.9840900451
4222	United States of America	Bermuda	0.3836647634	0.8824039648
4469	United Kingdom of Great Britain and Northern Ireland	Isle of Man	0.3684150743	0.9278687924
4479	United Kingdom of Great Britain and Northern Ireland	Gibraltar	0.2866826507	0.9278687924
2587	Australia	East Timor	0.1109039882	0.9800749726
2590	Australia	Fiji	0.3836647634	0.9259701476
2594	New Zealand	Fiji	0.1757786625	0.9505197629
2592	Kiribati	Fiji	0.1757786625	0.9940770078
2597	Solomon Islands	Fiji	0.1109039882	0.9870266455
2599	Tonga	Fiji	0.1109039882	0.9927415323
2602	Vanuatu	Fiji	0.1109039882	0.9734315238
2770	Australia	New Caledonia	0.2218079764	0.950920859
2772	Japan	New Caledonia	0.1109039882	0.8655764625
2773	New Zealand	New Caledonia	0.1109039882	0.9700292034
2774	Vanuatu	New Caledonia	0.1109039882	0.9898633825
2794	Australia	Norfolk Island	0.1109039882	0.9800749726
2795	Australia	Papua New Guinea	0.351557325	0.9738714438
2800	Philippines	Papua New Guinea	0.1109039882	0.9443767359
2827	Australia	Samoa	0.1109039882	0.9605430358
2829	New Zealand	Samoa	0.1109039882	0.9879029136
2871	Australia	Solomon Islands	0.1109039882	0.9303628699
2872	Fiji	Solomon Islands	0.1109039882	0.9858350432
2874	Vanuatu	Solomon Islands	0.1757786625	0.9954017163
3001	Australia	Vanuatu	0.3113468572	0.9483734875
3004	New Zealand	Vanuatu	0.1109039882	0.9560047163
3002	Fiji	Vanuatu	0.1109039882	0.9710094286
3005	Solomon Islands	Vanuatu	0.1757786625	0.9954017163
3003	New Caledonia	Vanuatu	0.1109039882	0.9898633825
799	Belgium	Burkina Faso	0.2218079764	0.8483281527
801	Côte d'Ivoire	Burkina Faso	0.3327119646	0.981801096
809	Togo	Burkina Faso	0.1109039882	0.9809699597
805	Mali	Burkina Faso	0.1757786625	0.9816205157
807	Niger	Burkina Faso	0.3327119646	0.9955507601
3869	Nigeria	Benin	0.1757786625	0.9349980149
3858	Cameroon	Benin	0.2218079764	0.9506832474
3860	Côte d'Ivoire	Benin	0.1757786625	0.9483393266
3870	Senegal	Benin	0.1109039882	0.8906714215
3871	Togo	Benin	0.1109039882	0.9711143811
3866	Mali	Benin	0.1757786625	0.9720971116
3859	Congo	Benin	0.3113468572	0.9765330713
3864	Gabon	Benin	0.1757786625	0.9800661191
3861	Equatorial Guinea	Benin	0.1109039882	0.9765899613
3872	Belgium	Burundi	0.2218079764	0.913837175
3873	Kenya	Burundi	0.1109039882	0.9209626876
3874	Rwanda	Burundi	0.3113468572	0.9930298065
4409	Egypt	South Sudan	0.1109039882	0.9197103905
4411	Ethiopia	South Sudan	0.1109039882	0.9627595374
4412	Kenya	South Sudan	0.1109039882	0.9448826586
4414	Sudan	South Sudan	0.1109039882	0.9869573426
1820	Ethiopia	Congo, Democratic Republic of the	0.1109039882	0.8993655244
1823	Kenya	Congo, Democratic Republic of the	0.2218079764	0.9238742121
1825	South Africa	Congo, Democratic Republic of the	0.1757786625	0.8925478688
1816	Angola	Congo, Democratic Republic of the	0.2218079764	0.9835791792
1818	Cameroon	Congo, Democratic Republic of the	0.2218079764	0.9656235548
1819	Congo	Congo, Democratic Republic of the	0.1757786625	0.9713225136
1827	Zambia	Congo, Democratic Republic of the	0.1109039882	0.952261156
2084	Ethiopia	Zimbabwe	0.2218079764	0.9372308024
2085	Kenya	Zimbabwe	0.1757786625	0.8848909848
2089	South Africa	Zimbabwe	0.351557325	0.9328877546
2091	Zambia	Zimbabwe	0.3684150743	0.9821541127
2083	Botswana	Zimbabwe	0.1109039882	0.9844192596
2087	Namibia	Zimbabwe	0.1109039882	0.974881964
3982	Ethiopia	Equatorial Guinea	0.1109039882	0.9507552688
3985	Nigeria	Equatorial Guinea	0.1109039882	0.965508533
3981	Cameroon	Equatorial Guinea	0.2575110861	0.9857477096
3980	Benin	Equatorial Guinea	0.1109039882	0.9765899613
4301	Ethiopia	Djibouti	0.2575110861	0.9744996683
4303	Kenya	Djibouti	0.1109039882	0.914259648
4307	Yemen	Djibouti	0.1109039882	0.9673001881
4304	Somalia	Djibouti	0.2218079764	0.9951456218
2579	Malaysia	Brunei	0.3113468572	0.9343618227
2578	Indonesia	Brunei	0.2218079764	0.9459464912
2580	Philippines	Brunei	0.1109039882	0.8860420372
2606	Japan	Guam	0.4711121029	0.9328046574
2611	Korea, Republic of	Guam	0.2218079764	0.883414901
2610	Philippines	Guam	0.1109039882	0.868626899
2608	Northern Mariana Islands	Guam	0.1109039882	0.9855019434
2607	Micronesia (Federated States of)	Guam	0.1109039882	0.9971792002
4463	Japan	Palau	0.1109039882	0.9171176087
4466	Korea, Republic of	Palau	0.1109039882	0.930051074
4467	Taiwan	Palau	0.1109039882	0.954935231
1944	Kenya	Mozambique	0.2218079764	0.9590079169
1946	South Africa	Mozambique	0.4332897485	0.9759321881
4108	Kenya	Zambia	0.351557325	0.9378745195
4111	South Africa	Zambia	0.3113468572	0.9209304191
4106	Congo, Democratic Republic of the	Zambia	0.1757786625	0.9717383332
4113	Zimbabwe	Zambia	0.3836647634	0.9872649297
4109	Malawi	Zambia	0.2575110861	0.9899921923
4110	Namibia	Zambia	0.1109039882	0.9736449068
4423	Kenya	Malawi	0.2218079764	0.957221579
4424	South Africa	Malawi	0.1757786625	0.9391841418
4426	Zambia	Malawi	0.2866826507	0.989603768
2282	Colombia	Ecuador	0.3836647634	0.9592774567
2281	Chile	Ecuador	0.1109039882	0.904784371
2288	Peru	Ecuador	0.2866826507	0.9517103653
2284	El Salvador	Ecuador	0.1109039882	0.9389668005
2287	Panama	Ecuador	0.1757786625	0.9141182247
2322	Brazil	Panama	0.3113468572	0.8370723648
2325	Colombia	Panama	0.3684150743	0.9112016254
2328	Dominican Republic	Panama	0.2218079764	0.8269158856
2336	Mexico	Panama	0.3327119646	0.8652628241
2335	Jamaica	Panama	0.1757786625	0.9263120507
2326	Costa Rica	Panama	0.3113468572	0.9422452375
2343	Trinidad and Tobago	Panama	0.1109039882	0.8896510601
2347	Venezuela (Bolivarian Republic of)	Panama	0.2866826507	0.9266251691
2329	Ecuador	Panama	0.1757786625	0.919549055
2330	El Salvador	Panama	0.1109039882	0.873417035
2333	Haiti	Panama	0.1109039882	0.9212011921
2334	Honduras	Panama	0.1109039882	0.8745222064
2338	Nicaragua	Panama	0.1109039882	0.9409033928
2573	Netherlands	Suriname	0.1109039882	0.9065892062
2574	Trinidad and Tobago	Suriname	0.1757786625	0.9943384606
4209	United States of America	Aruba	0.4871255197	0.8069892621
4204	Colombia	Aruba	0.1109039882	0.8965909105
4205	Dominican Republic	Aruba	0.1109039882	0.8745252714
4210	Venezuela (Bolivarian Republic of)	Aruba	0.3836647634	0.9800941134
1952	South Africa	Namibia	0.351557325	0.9662445761
1948	Angola	Namibia	0.1757786625	0.9874449256
1953	Zambia	Namibia	0.1109039882	0.9708554984
1954	Zimbabwe	Namibia	0.1109039882	0.9793352772
4472	South Africa	Botswana	0.351557325	0.9790266505
4474	Zimbabwe	Botswana	0.1109039882	0.9871926196
2121	United States of America	Puerto Rico	0.6352492225	0.7564071613
2112	Dominican Republic	Puerto Rico	0.351557325	0.9309592095
2115	Guadeloupe	Puerto Rico	0.1109039882	0.9353555118
2116	Martinique	Puerto Rico	0.1109039882	0.9461730506
2108	Virgin Islands (British)	Puerto Rico	0.2866826507	0.9798925639
2119	Saint Kitts and Nevis	Puerto Rico	0.2218079764	0.9862660412
2106	Anguilla	Puerto Rico	0.1109039882	0.9944836883
2111	Dominica	Puerto Rico	0.2218079764	0.9873988801
2130	United States of America	Virgin Islands (British)	0.4711121029	0.8042836915
2128	Puerto Rico	Virgin Islands (British)	0.3113468572	0.9788476459
2125	Dominica	Virgin Islands (British)	0.1109039882	0.9853962533
2203	Antigua and Barbuda	Saint Kitts and Nevis	0.2218079764	0.9892988084
2205	Puerto Rico	Saint Kitts and Nevis	0.2218079764	0.985704922
2228	United States of America	Trinidad and Tobago	0.3836647634	0.7474647178
2216	Antigua and Barbuda	Trinidad and Tobago	0.1109039882	0.95249781
2224	Saint Lucia	Trinidad and Tobago	0.2218079764	0.977116187
2220	Grenada	Trinidad and Tobago	0.1757786625	0.9878079675
2229	Venezuela (Bolivarian Republic of)	Trinidad and Tobago	0.1109039882	0.9285297081
2223	Panama	Trinidad and Tobago	0.1109039882	0.8913184007
2226	Suriname	Trinidad and Tobago	0.1757786625	0.9943384606
2231	Brazil	Bolivia	0.1757786625	0.9090913627
2230	Argentina	Bolivia	0.1109039882	0.9258511191
2232	Chile	Bolivia	0.1757786625	0.9597813308
2236	Peru	Bolivia	0.3327119646	0.9726350326
2235	Paraguay	Bolivia	0.1109039882	0.9796830708
2350	Brazil	Paraguay	0.2575110861	0.9542659117
2348	Argentina	Paraguay	0.2218079764	0.9726591722
2351	Chile	Paraguay	0.1109039882	0.9542360192
2349	Bolivia	Paraguay	0.1109039882	0.9808404825
2377	Brazil	Uruguay	0.351557325	0.9616980323
2376	Argentina	Uruguay	0.351557325	0.9802758146
2378	Chile	Uruguay	0.1109039882	0.9480390341
2388	Colombia	Venezuela (Bolivarian Republic of)	0.2575110861	0.9190460507
2389	Cuba	Venezuela (Bolivarian Republic of)	0.1757786625	0.9151350893
2385	Aruba	Venezuela (Bolivarian Republic of)	0.3836647634	0.9817583681
2403	Trinidad and Tobago	Venezuela (Bolivarian Republic of)	0.1109039882	0.9285297081
2398	Panama	Venezuela (Bolivarian Republic of)	0.2866826507	0.9277552005
3693	United States of America	Cayman Islands	0.4533159307	0.8715385208
3692	Jamaica	Cayman Islands	0.1109039882	0.9747072414
3691	Honduras	Cayman Islands	0.1109039882	0.9721123071
3700	United States of America	Turks and Caicos Islands	0.4222508454	0.8120288996
3696	Dominican Republic	Turks and Caicos Islands	0.1757786625	0.9313353252
3694	Bahamas	Turks and Caicos Islands	0.2218079764	0.985319608
3697	Haiti	Turks and Caicos Islands	0.1757786625	0.9847259441
3813	United States of America	Grenada	0.2218079764	0.7823404516
3810	Saint Lucia	Grenada	0.1757786625	0.9858307102
3812	Trinidad and Tobago	Grenada	0.1757786625	0.9865395825
3820	United States of America	Guyana	0.1109039882	0.8532740873
3816	Canada	Guyana	0.1109039882	0.9450108362
3961	United States of America	El Salvador	0.5331548336	0.778207924
3951	Colombia	El Salvador	0.1757786625	0.91577136
3957	Mexico	El Salvador	0.1757786625	0.8837181439
3952	Costa Rica	El Salvador	0.1109039882	0.927357674
3954	Ecuador	El Salvador	0.1109039882	0.9417637137
3955	Guatemala	El Salvador	0.1757786625	0.9682235736
3956	Honduras	El Salvador	0.1757786625	0.9625776965
3958	Nicaragua	El Salvador	0.1109039882	0.9728790156
3971	United States of America	Guatemala	0.4533159307	0.7918562559
3967	Mexico	Guatemala	0.1757786625	0.9067939424
3964	Costa Rica	Guatemala	0.2218079764	0.9705938016
3962	Belize	Guatemala	0.1109039882	0.9793147656
3966	Honduras	Guatemala	0.3684150743	0.9856949528
3979	United States of America	Honduras	0.4711121029	0.7669312637
3973	Cayman Islands	Honduras	0.1109039882	0.9768606693
3974	Costa Rica	Honduras	0.2575110861	0.9701157614
3975	El Salvador	Honduras	0.1757786625	0.9646631315
3972	Belize	Honduras	0.1109039882	0.9756342613
3976	Guatemala	Honduras	0.3327119646	0.984184526
3978	Panama	Honduras	0.1109039882	0.8789853804
4219	United States of America	Bahamas	0.6842692896	0.8709034786
4211	Canada	Bahamas	0.2218079764	0.8587096429
4213	Cuba	Bahamas	0.1109039882	0.9314757851
4217	Turks and Caicos Islands	Bahamas	0.1757786625	0.981199015
4234	United States of America	Costa Rica	0.5642199189	0.7616708706
4229	Mexico	Costa Rica	0.1757786625	0.8676637979
4226	El Salvador	Costa Rica	0.1109039882	0.932336591
4227	Guatemala	Costa Rica	0.1109039882	0.9429321918
4228	Honduras	Costa Rica	0.2575110861	0.970559354
4230	Nicaragua	Costa Rica	0.2218079764	0.9843441759
4231	Panama	Costa Rica	0.3113468572	0.9451861355
4241	United States of America	Haiti	0.4103935229	0.8371657447
4236	Dominican Republic	Haiti	0.1109039882	0.910594421
4240	Turks and Caicos Islands	Haiti	0.1757786625	0.985484675
4238	Guadeloupe	Haiti	0.1109039882	0.9727938601
4239	Panama	Haiti	0.1109039882	0.9273421469
4349	United States of America	Nicaragua	0.2866826507	0.8273434752
4345	Costa Rica	Nicaragua	0.1757786625	0.9808133405
4346	El Salvador	Nicaragua	0.1109039882	0.9754528421
4348	Panama	Nicaragua	0.1109039882	0.9453869992
4421	United States of America	Belize	0.3684150743	0.8598856134
4420	Mexico	Belize	0.1109039882	0.9215342367
4418	Guatemala	Belize	0.1109039882	0.9788659349
4419	Honduras	Belize	0.1109039882	0.9750870055
4428	Fiji	Kiribati	0.1757786625	0.9935308728
3779	India	Bhutan	0.1757786625	0.9707566184
4408	Yemen	Eritrea	0.1109039882	0.9947553717
4242	Canada	Saint Pierre and Miquelon	0.1757786625	0.9721221735
4248	Spain	Gambia	0.2218079764	0.8763556078
4247	Sierra Leone	Gambia	0.1109039882	0.9882376018
4246	Senegal	Gambia	0.2218079764	0.9822532257
4451	Spain	Mauritania	0.1757786625	0.8703000513
4449	Morocco	Mauritania	0.1757786625	0.9601704645
4450	Senegal	Mauritania	0.1109039882	0.9705733293
4476	Spain	Western Sahara	0.1757786625	0.887470824
4475	Morocco	Western Sahara	0.2218079764	0.9726903776
4387	Denmark	Faroe Islands	0.1109039882	0.9530352246
4388	Norway	Faroe Islands	0.1109039882	0.9561772825
2038	Portugal	Sao Tome and Principe	0.1109039882	0.9774035685
4065	Nigeria	Togo	0.1109039882	0.9617898156
4055	Burkina Faso	Togo	0.1109039882	0.9832211702
4057	Côte d'Ivoire	Togo	0.2575110861	0.9868449881
4053	Benin	Togo	0.1757786625	0.9835487328
4200	Nigeria	Chad	0.1109039882	0.9830969173
4196	Cameroon	Chad	0.1757786625	0.9898376708
4390	Iceland	Greenland	0.1109039882	0.9949269276
3988	Cameroon	Gabon	0.2575110861	0.979994709
3987	Benin	Gabon	0.1757786625	0.9791804092
3989	Congo	Gabon	0.2866826507	0.9881060342
3992	Equatorial Guinea	Gabon	0.1109039882	0.9890698161
4194	Cameroon	Central African Republic	0.1109039882	0.9937567242
4350	Côte d'Ivoire	Guinea	0.1109039882	0.9692483208
4356	Senegal	Guinea	0.3327119646	0.9857773399
4353	Mali	Guinea	0.1109039882	0.9834720181
4352	Guinea-Bissau	Guinea	0.1109039882	0.9966977286
4253	Senegal	Guinea-Bissau	0.1109039882	0.9857773399
4251	Guinea	Guinea-Bissau	0.1109039882	0.9966977286
3000	New Zealand	Tonga	0.1109039882	0.9879029136
2999	Fiji	Tonga	0.1109039882	0.9920727481
2150	Guadeloupe	Dominica	0.1757786625	0.9904163191
2149	Virgin Islands (British)	Dominica	0.1109039882	0.988075536
2151	Puerto Rico	Dominica	0.2218079764	0.9882494494
2133	Puerto Rico	Anguilla	0.1109039882	0.9948572741
4460	Guam	Micronesia (Federated States of)	0.1109039882	0.9971792002
4394	Mayotte	Comoros	0.2575110861	0.9983119234
